date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2014-02-10,2014,China Open,Hard,Safarova L.,15.0,Williams S.,1.0,7.0,1.1,0
2014-02-10,2014,China Open,Hard,Makarova E.,14.0,Vinci R.,44.0,1.25,3.75,0
2014-02-11,2014,Garanti Koza WTA Tournament of Champions,Hard,Pennetta F.,15.0,Petkovic A.,17.0,1.66,2.2,0
2014-02-11,2014,Garanti Koza WTA Tournament of Champions,Hard,Petkovic A.,17.0,Pennetta F.,15.0,2.2,1.66,1
2014-03-01,2014,ASB Classic,Hard,Hampton J.,28.0,Williams V.,47.0,2.37,1.57,0
2014-03-01,2014,Shenzhen Open,Hard,Li N.,3.0,Beck A.,58.0,1.1,7.0,1
2014-03-01,2014,ASB Classic,Hard,Ivanovic A.,16.0,Flipkens K.,20.0,1.25,4.0,1
2014-03-01,2014,Shenzhen Open,Hard,King V.,85.0,Peng S.,42.0,2.37,1.57,0
2014-03-01,2014,Brisbane International,Hard,Sharapova M.,4.0,Williams S.,1.0,6.0,1.12,0
2014-03-01,2014,Shenzhen Open,Hard,Peng S.,42.0,King V.,85.0,1.57,2.37,1
2014-03-01,2014,Shenzhen Open,Hard,Beck A.,58.0,Li N.,3.0,7.0,1.1,0
2014-03-01,2014,Brisbane International,Hard,Williams S.,1.0,Sharapova M.,4.0,1.12,6.0,1
2014-03-01,2014,ASB Classic,Hard,Flipkens K.,20.0,Ivanovic A.,16.0,4.0,1.25,0
2014-03-01,2014,Brisbane International,Hard,Jankovic J.,8.0,Azarenka V.,2.0,3.0,1.4,0
2014-03-01,2014,ASB Classic,Hard,Williams V.,47.0,Hampton J.,28.0,1.57,2.37,1
2014-03-01,2014,Brisbane International,Hard,Azarenka V.,2.0,Jankovic J.,8.0,1.4,3.0,1
2014-03-04,2014,Monterrey Open,Hard,Date Krumm K.,98.0,Babos T.,108.0,1.44,2.62,1
2014-03-04,2014,Monterrey Open,Hard,Pliskova Ka.,73.0,Vekic D.,92.0,2.2,1.61,1
2014-03-04,2014,Monterrey Open,Hard,Boserup J.,302.0,Kiick A.,160.0,2.0,1.72,1
2014-03-04,2014,Monterrey Open,Hard,Kiick A.,160.0,Boserup J.,302.0,1.72,2.0,0
2014-03-04,2014,Monterrey Open,Hard,Wozniacki C.,14.0,Mladenovic K.,90.0,1.11,6.5,1
2014-03-04,2014,Monterrey Open,Hard,Mladenovic K.,90.0,Wozniacki C.,14.0,6.5,1.11,0
2014-03-04,2014,Monterrey Open,Hard,Vekic D.,92.0,Pliskova Ka.,73.0,1.61,2.2,0
2014-03-04,2014,Monterrey Open,Hard,Babos T.,108.0,Date Krumm K.,98.0,2.62,1.44,0
2014-03-08,2014,Citi Open,Hard,Kuznetsova S.,26.0,Nara K.,40.0,1.25,4.0,1
2014-03-08,2014,Bank of the West Classic,Hard,Williams S.,1.0,Kerber A.,8.0,1.12,6.0,1
2014-03-08,2014,Bank of the West Classic,Hard,Kerber A.,8.0,Lepchenko V.,59.0,1.4,3.0,1
2014-03-08,2014,Citi Open,Hard,Makarova E.,20.0,Kuznetsova S.,26.0,1.9,1.9,0
2014-03-08,2014,Citi Open,Hard,Nara K.,40.0,Kuznetsova S.,26.0,4.0,1.25,0
2014-03-08,2014,Bank of the West Classic,Hard,Lepchenko V.,59.0,Kerber A.,8.0,3.0,1.4,0
2014-03-08,2014,Citi Open,Hard,Kuznetsova S.,26.0,Makarova E.,20.0,1.9,1.9,1
2014-03-08,2014,Bank of the West Classic,Hard,Kerber A.,8.0,Williams S.,1.0,6.0,1.12,0
2014-03-09,2014,US Open,Hard,Errani S.,14.0,Wozniacki C.,11.0,5.0,1.16,0
2014-03-09,2014,US Open,Hard,Azarenka V.,17.0,Makarova E.,18.0,1.72,2.1,0
2014-03-09,2014,US Open,Hard,Wozniacki C.,11.0,Errani S.,14.0,1.16,5.0,1
2014-03-09,2014,US Open,Hard,Makarova E.,18.0,Azarenka V.,17.0,2.1,1.72,1
2014-03-10,2014,China Open,Hard,Kvitova P.,3.0,Vinci R.,44.0,1.16,5.0,1
2014-03-10,2014,China Open,Hard,Sharapova M.,4.0,Kuznetsova S.,27.0,1.28,3.75,1
2014-03-10,2014,China Open,Hard,Kuznetsova S.,27.0,Sharapova M.,4.0,3.75,1.28,0
2014-03-10,2014,China Open,Hard,Williams S.,1.0,Stosur S.,21.0,1.16,5.0,0
2014-03-10,2014,China Open,Hard,Stosur S.,21.0,Williams S.,1.0,5.0,1.16,1
2014-03-10,2014,China Open,Hard,Vinci R.,44.0,Kvitova P.,3.0,5.0,1.16,0
2014-04-01,2014,ASB Classic,Hard,Williams V.,47.0,Ivanovic A.,16.0,2.37,1.57,0
2014-04-01,2014,ASB Classic,Hard,Ivanovic A.,16.0,Williams V.,47.0,1.57,2.37,1
2014-04-01,2014,Shenzhen Open,Hard,Peng S.,42.0,Li N.,3.0,5.5,1.12,0
2014-04-01,2014,Brisbane International,Hard,Azarenka V.,2.0,Williams S.,1.0,5.5,1.14,0
2014-04-01,2014,Brisbane International,Hard,Williams S.,1.0,Azarenka V.,2.0,1.14,5.5,1
2014-04-01,2014,Shenzhen Open,Hard,Li N.,3.0,Peng S.,42.0,1.12,5.5,1
2014-04-04,2014,Monterrey Open,Hard,Puig M.,54.0,Gibbs N.,182.0,1.25,3.75,1
2014-04-04,2014,Monterrey Open,Hard,Puig M.,54.0,Date Krumm K.,98.0,1.36,3.0,0
2014-04-04,2014,Monterrey Open,Hard,Morita A.,105.0,Rybarikova M.,38.0,2.75,1.4,0
2014-04-04,2014,Monterrey Open,Hard,Rybarikova M.,38.0,Morita A.,105.0,1.4,2.75,1
2014-04-04,2014,Monterrey Open,Hard,Date Krumm K.,98.0,Puig M.,54.0,3.0,1.36,1
2014-04-04,2014,Monterrey Open,Hard,Ivanovic A.,13.0,Wozniak A.,172.0,1.16,5.0,1
2014-04-04,2014,Monterrey Open,Hard,Gibbs N.,182.0,Puig M.,54.0,3.75,1.25,0
2014-04-04,2014,Monterrey Open,Hard,Wozniak A.,172.0,Ivanovic A.,13.0,5.0,1.16,0
2014-04-08,2014,Rogers Cup,Hard,Riske A.,45.0,Rybarikova M.,44.0,1.72,2.0,0
2014-04-08,2014,Rogers Cup,Hard,Safarova L.,17.0,Cirstea S.,36.0,1.28,3.5,1
2014-04-08,2014,Rogers Cup,Hard,Tomljanovic A.,56.0,Rogers S.,113.0,2.2,1.61,0
2014-04-08,2014,Rogers Cup,Hard,Rybarikova M.,44.0,Riske A.,45.0,2.0,1.72,1
2014-04-08,2014,Rogers Cup,Hard,Cirstea S.,36.0,Safarova L.,17.0,3.5,1.28,0
2014-04-08,2014,Rogers Cup,Hard,Cibulkova D.,12.0,Abanda F.,209.0,1.06,10.0,1
2014-04-08,2014,Rogers Cup,Hard,Rogers S.,113.0,Tomljanovic A.,56.0,1.61,2.2,1
2014-04-08,2014,Rogers Cup,Hard,Errani S.,15.0,Lisicki S.,29.0,1.83,1.83,0
2014-04-08,2014,Rogers Cup,Hard,Lisicki S.,29.0,Errani S.,15.0,1.83,1.83,1
2014-04-08,2014,Rogers Cup,Hard,Watson H.,57.0,Smitkova T.,93.0,1.4,2.75,1
2014-04-08,2014,Rogers Cup,Hard,Zahlavova Strycova B.,37.0,Vinci R.,25.0,2.25,1.57,1
2014-04-08,2014,Rogers Cup,Hard,Cornet A.,22.0,Davis L.,43.0,1.61,2.2,1
2014-04-08,2014,Rogers Cup,Hard,Vinci R.,25.0,Zahlavova Strycova B.,37.0,1.57,2.25,0
2014-04-08,2014,Rogers Cup,Hard,Koukalova K.,35.0,Bertens K.,79.0,2.5,1.5,1
2014-04-08,2014,Rogers Cup,Hard,Bertens K.,79.0,Koukalova K.,35.0,1.5,2.5,0
2014-04-08,2014,Rogers Cup,Hard,Davis L.,43.0,Cornet A.,22.0,2.2,1.61,0
2014-04-08,2014,Rogers Cup,Hard,Smitkova T.,93.0,Watson H.,57.0,2.75,1.4,0
2014-04-08,2014,Rogers Cup,Hard,Abanda F.,209.0,Cibulkova D.,12.0,10.0,1.06,0
2014-04-09,2014,US Open,Hard,Williams S.,1.0,Pennetta F.,12.0,1.08,8.0,1
2014-04-09,2014,US Open,Hard,Pennetta F.,12.0,Williams S.,1.0,8.0,1.08,0
2014-04-10,2014,China Open,Hard,Kvitova P.,3.0,Stosur S.,21.0,1.28,3.75,1
2014-04-10,2014,China Open,Hard,Ivanovic A.,9.0,Sharapova M.,4.0,2.5,1.53,0
2014-04-10,2014,China Open,Hard,Stosur S.,21.0,Kvitova P.,3.0,3.75,1.28,0
2014-04-10,2014,China Open,Hard,Sharapova M.,4.0,Ivanovic A.,9.0,1.53,2.5,1
2014-05-01,2014,Apai International,Hard,Errani S.,7.0,Vinci R.,12.0,1.53,2.37,1
2014-05-01,2014,Apai International,Hard,Hantuchova D.,32.0,Tomljanovic A.,75.0,1.5,2.5,0
2014-05-01,2014,Hobart International,Hard,Svitolina E.,45.0,Barthel M.,35.0,1.83,1.83,0
2014-05-01,2014,Apai International,Hard,Vinci R.,12.0,Errani S.,7.0,2.37,1.53,0
2014-05-01,2014,Apai International,Hard,Halep S.,11.0,Keys M.,36.0,1.25,3.75,0
2014-05-01,2014,Apai International,Hard,Tomljanovic A.,75.0,Hantuchova D.,32.0,2.5,1.5,1
2014-05-01,2014,Apai International,Hard,Keys M.,36.0,Halep S.,11.0,3.75,1.25,1
2014-05-01,2014,Hobart International,Hard,Barthel M.,35.0,Svitolina E.,45.0,1.83,1.83,1
2014-05-03,2014,BNP Paribas Open,Hard,Keys M.,38.0,Pironkova T.,46.0,1.57,2.25,1
2014-05-03,2014,BNP Paribas Open,Hard,Jovanovski B.,41.0,Riske A.,45.0,2.25,1.57,1
2014-05-03,2014,BNP Paribas Open,Hard,Davis L.,66.0,Chan Y.J.,342.0,1.36,3.0,1
2014-05-03,2014,BNP Paribas Open,Hard,Rogers S.,114.0,Cetkovska P.,90.0,3.75,1.25,1
2014-05-03,2014,BNP Paribas Open,Hard,Wickmayer Y.,56.0,Schmiedlova A.,73.0,1.72,2.0,1
2014-05-03,2014,BNP Paribas Open,Hard,Soler Espinosa S.,89.0,Petrova N.,153.0,3.0,1.36,1
2014-05-03,2014,BNP Paribas Open,Hard,Peng S.,40.0,Zvonareva V.,634.0,1.36,3.0,1
2014-05-03,2014,BNP Paribas Open,Hard,Watson H.,134.0,Bencic B.,146.0,1.57,2.25,1
2014-05-03,2014,BNP Paribas Open,Hard,Beck A.,48.0,Voegele S.,50.0,1.4,2.75,1
2014-05-03,2014,BNP Paribas Open,Hard,Petrova N.,153.0,Soler Espinosa S.,89.0,1.36,3.0,0
2014-05-03,2014,BNP Paribas Open,Hard,Schmiedlova A.,73.0,Wickmayer Y.,56.0,2.0,1.72,0
2014-05-03,2014,BNP Paribas Open,Hard,Chan Y.J.,342.0,Davis L.,66.0,3.0,1.36,0
2014-05-03,2014,BNP Paribas Open,Hard,Bencic B.,146.0,Watson H.,134.0,2.25,1.57,0
2014-05-03,2014,BNP Paribas Open,Hard,Riske A.,45.0,Jovanovski B.,41.0,1.57,2.25,0
2014-05-03,2014,BNP Paribas Open,Hard,Pironkova T.,46.0,Keys M.,38.0,2.25,1.57,0
2014-05-03,2014,BNP Paribas Open,Hard,Zvonareva V.,634.0,Peng S.,40.0,3.0,1.36,0
2014-05-03,2014,BNP Paribas Open,Hard,Cetkovska P.,90.0,Rogers S.,114.0,1.25,3.75,0
2014-05-03,2014,BNP Paribas Open,Hard,Meusburger Y.,39.0,Melzer I.,,1.22,4.0,1
2014-05-03,2014,BNP Paribas Open,Hard,Voegele S.,50.0,Beck A.,48.0,2.75,1.4,0
2014-05-03,2014,BNP Paribas Open,Hard,Melzer I.,,Meusburger Y.,39.0,4.0,1.22,0
2014-05-04,2014,Monterrey Open,Hard,Rybarikova M.,38.0,Ivanovic A.,13.0,4.5,1.18,0
2014-05-04,2014,Monterrey Open,Hard,Ivanovic A.,13.0,Rybarikova M.,38.0,1.18,4.5,1
2014-05-04,2014,Monterrey Open,Hard,Jaksic J.,137.0,Date Krumm K.,98.0,2.3,1.61,1
2014-05-04,2014,Monterrey Open,Hard,Jaksic J.,137.0,Boserup J.,302.0,1.83,1.83,1
2014-05-04,2014,Monterrey Open,Hard,Pliskova Ka.,73.0,Wozniacki C.,14.0,5.0,1.16,0
2014-05-04,2014,Monterrey Open,Hard,Date Krumm K.,98.0,Jaksic J.,137.0,1.61,2.3,0
2014-05-04,2014,Monterrey Open,Hard,Wozniacki C.,14.0,Pliskova Ka.,73.0,1.16,5.0,1
2014-05-04,2014,Monterrey Open,Hard,Boserup J.,302.0,Jaksic J.,137.0,1.83,1.83,0
2014-05-08,2014,Rogers Cup,Hard,Wickmayer Y.,65.0,Pliskova Ka.,41.0,2.5,1.5,0
2014-05-08,2014,Rogers Cup,Hard,Vesnina E.,49.0,Giorgi C.,38.0,,,1
2014-05-08,2014,Rogers Cup,Hard,Puig M.,67.0,Stosur S.,21.0,2.5,1.5,0
2014-05-08,2014,Rogers Cup,Hard,Giorgi C.,38.0,Vesnina E.,49.0,,,0
2014-05-08,2014,Rogers Cup,Hard,Zhang S.,30.0,Vandeweghe C.,51.0,3.75,1.25,0
2014-05-08,2014,Rogers Cup,Hard,Hantuchova D.,34.0,Wozniacki C.,13.0,5.0,1.16,0
2014-05-08,2014,Rogers Cup,Hard,Wozniak A.,97.0,Stephens S.,20.0,2.75,1.4,0
2014-05-08,2014,Rogers Cup,Hard,Pennetta F.,14.0,Putintseva Y.,164.0,1.28,3.5,0
2014-05-08,2014,Rogers Cup,Hard,Flipkens K.,47.0,Dellacqua C.,31.0,2.2,1.61,0
2014-05-08,2014,Rogers Cup,Hard,Oprandi R.,157.0,Makarova E.,19.0,7.0,1.1,0
2014-05-08,2014,Rogers Cup,Hard,Knapp K.,77.0,Garcia C.,48.0,1.66,2.1,0
2014-05-08,2014,Rogers Cup,Hard,Zahlavova Strycova B.,37.0,Radwanska A.,5.0,4.5,1.18,0
2014-05-08,2014,Rogers Cup,Hard,Pavlyuchenkova A.,24.0,Williams V.,26.0,2.62,1.44,0
2014-05-08,2014,Rogers Cup,Hard,Bacsinszky T.,82.0,Ivanovic A.,10.0,5.0,1.16,0
2014-05-08,2014,Rogers Cup,Hard,Jovanovski B.,32.0,Suarez Navarro C.,16.0,2.75,1.4,0
2014-05-08,2014,Rogers Cup,Hard,Pliskova Ka.,41.0,Wickmayer Y.,65.0,1.5,2.5,1
2014-05-08,2014,Rogers Cup,Hard,Suarez Navarro C.,16.0,Jovanovski B.,32.0,1.4,2.75,1
2014-05-08,2014,Rogers Cup,Hard,Ivanovic A.,10.0,Bacsinszky T.,82.0,1.16,5.0,1
2014-05-08,2014,Rogers Cup,Hard,Williams V.,26.0,Pavlyuchenkova A.,24.0,1.44,2.62,1
2014-05-08,2014,Rogers Cup,Hard,Radwanska A.,5.0,Zahlavova Strycova B.,37.0,1.18,4.5,1
2014-05-08,2014,Rogers Cup,Hard,Garcia C.,48.0,Knapp K.,77.0,2.1,1.66,1
2014-05-08,2014,Rogers Cup,Hard,Makarova E.,19.0,Oprandi R.,157.0,1.1,7.0,1
2014-05-08,2014,Rogers Cup,Hard,Dellacqua C.,31.0,Flipkens K.,47.0,1.61,2.2,1
2014-05-08,2014,Rogers Cup,Hard,Putintseva Y.,164.0,Pennetta F.,14.0,3.5,1.28,1
2014-05-08,2014,Rogers Cup,Hard,Stephens S.,20.0,Wozniak A.,97.0,1.4,2.75,1
2014-05-08,2014,Rogers Cup,Hard,Wozniacki C.,13.0,Hantuchova D.,34.0,1.16,5.0,1
2014-05-08,2014,Rogers Cup,Hard,Vandeweghe C.,51.0,Zhang S.,30.0,1.25,3.75,1
2014-05-08,2014,Rogers Cup,Hard,Stosur S.,21.0,Puig M.,67.0,1.5,2.5,1
2014-05-09,2014,US Open,Hard,Wozniacki C.,11.0,Peng S.,39.0,1.2,4.5,1
2014-05-09,2014,US Open,Hard,Williams S.,1.0,Makarova E.,18.0,1.12,6.0,1
2014-05-09,2014,US Open,Hard,Peng S.,39.0,Wozniacki C.,11.0,4.5,1.2,0
2014-05-09,2014,US Open,Hard,Makarova E.,18.0,Williams S.,1.0,6.0,1.12,0
2014-05-10,2014,China Open,Hard,Kvitova P.,3.0,Sharapova M.,4.0,2.75,1.44,0
2014-05-10,2014,China Open,Hard,Sharapova M.,4.0,Kvitova P.,3.0,1.44,2.75,1
2014-06-01,2014,Apai International,Hard,Suarez Navarro C.,16.0,Ormaechea P.,62.0,1.22,4.0,1
2014-06-01,2014,Hobart International,Hard,Wickmayer Y.,61.0,Robson L.,46.0,2.1,1.66,1
2014-06-01,2014,Hobart International,Hard,Stosur S.,17.0,Brengle M.,147.0,1.11,6.0,1
2014-06-01,2014,Hobart International,Hard,Mladenovic K.,54.0,Soler Espinosa S.,79.0,1.61,2.2,1
2014-06-01,2014,Hobart International,Hard,Jovanovski B.,34.0,Beck A.,53.0,1.57,2.25,1
2014-06-01,2014,Hobart International,Hard,Riske A.,55.0,Pavlyuchenkova A.,30.0,2.25,1.57,1
2014-06-01,2014,Hobart International,Hard,Muguruza G.,58.0,Mestach A.S.,142.0,,,1
2014-06-01,2014,Hobart International,Hard,Cabeza-Candela E.,114.0,Knapp K.,42.0,3.4,1.3,1
2014-06-01,2014,Hobart International,Hard,Zhang S.,51.0,Zheng J.,49.0,1.61,2.2,1
2014-06-01,2014,Hobart International,Hard,Dellacqua C.,125.0,Van Uytvanck A.,112.0,1.57,2.25,1
2014-06-01,2014,Apai International,Hard,Davis L.,67.0,Gajdosova J.,265.0,1.4,2.75,1
2014-06-01,2014,Hobart International,Hard,Rogowska O.,176.0,Cadantu A.,59.0,1.61,2.2,1
2014-06-01,2014,Apai International,Hard,Makarova E.,23.0,Jankovic J.,8.0,3.75,1.25,1
2014-06-01,2014,Apai International,Hard,Wozniacki C.,10.0,Goerges J.,73.0,1.14,5.0,1
2014-06-01,2014,Apai International,Hard,Mchale C.,65.0,Cornet A.,26.0,2.0,1.72,1
2014-06-01,2014,Apai International,Hard,Kerber A.,9.0,Cibulkova D.,21.0,1.44,2.62,1
2014-06-01,2014,Apai International,Hard,Lepchenko V.,52.0,Kuznetsova S.,20.0,3.4,1.3,1
2014-06-01,2014,Hobart International,Hard,Niculescu M.,60.0,Rybarikova M.,33.0,1.66,2.1,1
2014-06-01,2014,Apai International,Hard,Safarova L.,27.0,Schiavone F.,41.0,1.5,2.5,1
2014-06-01,2014,Apai International,Hard,Mattek-Sands B.,48.0,Bouchard E.,31.0,2.75,1.4,1
2014-06-01,2014,Apai International,Hard,Kanepi K.,25.0,Duval V.,165.0,1.22,4.0,1
2014-06-01,2014,Apai International,Hard,Kuznetsova S.,20.0,Lepchenko V.,52.0,1.3,3.4,0
2014-06-01,2014,Apai International,Hard,Cibulkova D.,21.0,Kerber A.,9.0,2.62,1.44,0
2014-06-01,2014,Apai International,Hard,Cirstea S.,22.0,Pironkova T.,107.0,1.5,2.5,0
2014-06-01,2014,Apai International,Hard,Bouchard E.,31.0,Mattek-Sands B.,48.0,1.4,2.75,0
2014-06-01,2014,Apai International,Hard,Schiavone F.,41.0,Safarova L.,27.0,2.5,1.5,0
2014-06-01,2014,Hobart International,Hard,Rybarikova M.,33.0,Niculescu M.,60.0,2.1,1.66,0
2014-06-01,2014,Hobart International,Hard,Meusburger Y.,47.0,Zakopalova K.,37.0,1.61,2.2,0
2014-06-01,2014,Hobart International,Hard,Erakovic M.,50.0,Flipkens K.,19.0,3.25,1.3,0
2014-06-01,2014,Apai International,Hard,Ormaechea P.,62.0,Suarez Navarro C.,16.0,4.0,1.22,0
2014-06-01,2014,Hobart International,Hard,Robson L.,46.0,Wickmayer Y.,61.0,1.66,2.1,0
2014-06-01,2014,Hobart International,Hard,Brengle M.,147.0,Stosur S.,17.0,6.0,1.11,0
2014-06-01,2014,Hobart International,Hard,Soler Espinosa S.,79.0,Mladenovic K.,54.0,2.2,1.61,0
2014-06-01,2014,Hobart International,Hard,Beck A.,53.0,Jovanovski B.,34.0,2.25,1.57,0
2014-06-01,2014,Hobart International,Hard,Pavlyuchenkova A.,30.0,Riske A.,55.0,1.57,2.25,0
2014-06-01,2014,Hobart International,Hard,Mestach A.S.,142.0,Muguruza G.,58.0,,,0
2014-06-01,2014,Hobart International,Hard,Knapp K.,42.0,Cabeza-Candela E.,114.0,1.3,3.4,0
2014-06-01,2014,Hobart International,Hard,Zheng J.,49.0,Zhang S.,51.0,2.2,1.61,0
2014-06-01,2014,Hobart International,Hard,Van Uytvanck A.,112.0,Dellacqua C.,125.0,2.25,1.57,0
2014-06-01,2014,Apai International,Hard,Gajdosova J.,265.0,Davis L.,67.0,2.75,1.4,0
2014-06-01,2014,Hobart International,Hard,Cadantu A.,59.0,Rogowska O.,176.0,2.2,1.61,0
2014-06-01,2014,Apai International,Hard,Jankovic J.,8.0,Makarova E.,23.0,1.25,3.75,0
2014-06-01,2014,Apai International,Hard,Goerges J.,73.0,Wozniacki C.,10.0,5.0,1.14,0
2014-06-01,2014,Apai International,Hard,Cornet A.,26.0,Mchale C.,65.0,1.72,2.0,0
2014-06-01,2014,Hobart International,Hard,Zakopalova K.,37.0,Meusburger Y.,47.0,2.2,1.61,1
2014-06-01,2014,Apai International,Hard,Duval V.,165.0,Kanepi K.,25.0,4.0,1.22,0
2014-06-01,2014,Hobart International,Hard,Flipkens K.,19.0,Erakovic M.,50.0,1.3,3.25,1
2014-06-01,2014,Apai International,Hard,Pironkova T.,107.0,Cirstea S.,22.0,2.5,1.5,1
2014-06-03,2014,BNP Paribas Open,Hard,Petkovic A.,37.0,Giorgi C.,79.0,2.2,1.61,0
2014-06-03,2014,BNP Paribas Open,Hard,Barthel M.,71.0,Schiavone F.,44.0,1.57,2.25,0
2014-06-03,2014,BNP Paribas Open,Hard,Larcherde Brito M.,123.0,Pliskova Ka.,67.0,3.5,1.28,0
2014-06-03,2014,BNP Paribas Open,Hard,Scheepers C.,74.0,Shvedova Y.,64.0,2.2,1.61,0
2014-06-03,2014,BNP Paribas Open,Hard,Cepelova J.,75.0,Goerges J.,86.0,2.5,1.5,0
2014-06-03,2014,BNP Paribas Open,Hard,Kleybanova A.,142.0,Duval V.,139.0,1.57,2.25,1
2014-06-03,2014,BNP Paribas Open,Hard,Ormaechea P.,76.0,Zheng J.,58.0,2.37,1.53,0
2014-06-03,2014,BNP Paribas Open,Hard,Schiavone F.,44.0,Barthel M.,71.0,2.25,1.57,1
2014-06-03,2014,BNP Paribas Open,Hard,Townsend T.,337.0,Knapp K.,49.0,5.5,1.14,1
2014-06-03,2014,BNP Paribas Open,Hard,Dellacqua C.,78.0,Mchale C.,55.0,2.1,1.66,1
2014-06-03,2014,BNP Paribas Open,Hard,Knapp K.,49.0,Townsend T.,337.0,1.14,5.5,0
2014-06-03,2014,BNP Paribas Open,Hard,Duval V.,139.0,Kleybanova A.,142.0,2.25,1.57,0
2014-06-03,2014,BNP Paribas Open,Hard,Radwanska U.,53.0,Wozniak A.,241.0,1.57,2.25,0
2014-06-03,2014,BNP Paribas Open,Hard,Shvedova Y.,64.0,Scheepers C.,74.0,1.61,2.2,1
2014-06-03,2014,BNP Paribas Open,Hard,Giorgi C.,79.0,Petkovic A.,37.0,1.61,2.2,1
2014-06-03,2014,BNP Paribas Open,Hard,Mladenovic K.,91.0,Zhang S.,42.0,3.0,1.36,1
2014-06-03,2014,BNP Paribas Open,Hard,Nara K.,47.0,Kiick A.,162.0,1.36,3.0,1
2014-06-03,2014,BNP Paribas Open,Hard,Dominguez Lino L.,70.0,Tomljanovic A.,68.0,3.4,1.3,0
2014-06-03,2014,BNP Paribas Open,Hard,Peer S.,82.0,Fichman S.,97.0,3.0,1.36,0
2014-06-03,2014,BNP Paribas Open,Hard,Tomljanovic A.,68.0,Dominguez Lino L.,70.0,1.3,3.4,1
2014-06-03,2014,BNP Paribas Open,Hard,Lepchenko V.,51.0,Van Uytvanck A.,93.0,2.25,1.57,1
2014-06-03,2014,BNP Paribas Open,Hard,Fichman S.,97.0,Peer S.,82.0,1.36,3.0,1
2014-06-03,2014,BNP Paribas Open,Hard,Kiick A.,162.0,Nara K.,47.0,3.0,1.36,0
2014-06-03,2014,BNP Paribas Open,Hard,Goerges J.,86.0,Cepelova J.,75.0,1.5,2.5,1
2014-06-03,2014,BNP Paribas Open,Hard,Zheng J.,58.0,Ormaechea P.,76.0,1.53,2.37,1
2014-06-03,2014,BNP Paribas Open,Hard,Wozniak A.,241.0,Radwanska U.,53.0,2.25,1.57,1
2014-06-03,2014,BNP Paribas Open,Hard,Mchale C.,55.0,Dellacqua C.,78.0,1.66,2.1,0
2014-06-03,2014,BNP Paribas Open,Hard,Van Uytvanck A.,93.0,Lepchenko V.,51.0,1.57,2.25,0
2014-06-03,2014,BNP Paribas Open,Hard,Pliskova Ka.,67.0,Larcherde Brito M.,123.0,1.28,3.5,1
2014-06-03,2014,BNP Paribas Open,Hard,Zhang S.,42.0,Mladenovic K.,91.0,1.36,3.0,0
2014-06-04,2014,Monterrey Open,Hard,Jaksic J.,137.0,Ivanovic A.,13.0,6.0,1.12,0
2014-06-04,2014,Monterrey Open,Hard,Ivanovic A.,13.0,Wozniacki C.,14.0,2.0,1.8,1
2014-06-04,2014,Monterrey Open,Hard,Ivanovic A.,13.0,Jaksic J.,137.0,1.12,6.0,1
2014-06-04,2014,Monterrey Open,Hard,Wozniacki C.,14.0,Ivanovic A.,13.0,1.8,2.0,0
2014-06-08,2014,Rogers Cup,Hard,Rogers S.,113.0,Bouchard E.,8.0,4.0,1.22,1
2014-06-08,2014,Rogers Cup,Hard,Kerber A.,7.0,Garcia C.,48.0,1.28,3.5,1
2014-06-08,2014,Rogers Cup,Hard,Safarova L.,17.0,Rybarikova M.,44.0,1.25,3.75,1
2014-06-08,2014,Rogers Cup,Hard,Jankovic J.,9.0,Stephens S.,20.0,1.61,2.2,1
2014-06-08,2014,Rogers Cup,Hard,Cibulkova D.,12.0,Watson H.,57.0,1.33,3.25,0
2014-06-08,2014,Rogers Cup,Hard,Lisicki S.,29.0,Keys M.,28.0,2.0,1.72,1
2014-06-08,2014,Rogers Cup,Hard,Williams S.,1.0,Stosur S.,21.0,1.11,6.5,1
2014-06-08,2014,Rogers Cup,Hard,Kuznetsova S.,23.0,Keys M.,28.0,1.53,2.37,0
2014-06-08,2014,Rogers Cup,Hard,Wozniacki C.,13.0,Koukalova K.,35.0,1.14,5.5,1
2014-06-08,2014,Rogers Cup,Hard,Makarova E.,19.0,Vesnina E.,49.0,1.25,3.75,1
2014-06-08,2014,Rogers Cup,Hard,Koukalova K.,35.0,Wozniacki C.,13.0,5.5,1.14,0
2014-06-08,2014,Rogers Cup,Hard,Azarenka V.,11.0,Cornet A.,22.0,1.4,2.75,1
2014-06-08,2014,Rogers Cup,Hard,Sharapova M.,6.0,Muguruza G.,27.0,1.2,4.33,1
2014-06-08,2014,Rogers Cup,Hard,Suarez Navarro C.,16.0,Pliskova Ka.,41.0,1.57,2.25,1
2014-06-08,2014,Rogers Cup,Hard,Keys M.,28.0,Lisicki S.,29.0,1.72,2.0,0
2014-06-08,2014,Rogers Cup,Hard,Watson H.,57.0,Cibulkova D.,12.0,3.25,1.33,1
2014-06-08,2014,Rogers Cup,Hard,Cornet A.,22.0,Azarenka V.,11.0,2.75,1.4,0
2014-06-08,2014,Rogers Cup,Hard,Keys M.,28.0,Kuznetsova S.,23.0,2.37,1.53,1
2014-06-08,2014,Rogers Cup,Hard,Muguruza G.,27.0,Dubois S.,296.0,1.12,6.0,1
2014-06-08,2014,Rogers Cup,Hard,Muguruza G.,27.0,Sharapova M.,6.0,4.33,1.2,0
